OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating
ORD-110780,########,CUST-4809,Returning,MIDWEST,MN,Hoodie,Clothing,3,58.05,0,Marketplace,PayPal,Standard,No,5
ORD-101611,########,CUST-6306,Returning,Southeast,GA,USB-C Hub,Electronics,1,37.4,0,Online,Credit Card,2-Day,No,4
ORD-101778,########,CUST-6619,New,Southwest,TX,Desk Organizer,Home & Office,5,25.82,0,Retail Store,Apple Pay,Standard,No,2
ORD-105860,1/1/2026,CUST-6703,Returning,Midwest,MN,Notebook Set,Home & Office,3,19.04,0,Online,Bank Transfer,Express,No,3
ORD-105828,########,CUST-4600,Returning,Southeast,FL,Hoodie,Clothing,2,56.79,0.2,Marketplace,PayPal,Next Day,No,5
ORD-107180,3/2/2025,CUST-4454,Returning,West,CA,Resistance Bands,Fitness,2,23.72,0.05,Retail Store,Bank Transfer,Express,Yes,4
ORD-102028,8/8/2025,CUST-1491,New,West,AZ,Smart Watch,Electronics,1,154.47,0.05,Online,Bank Transfer,Standard,No,4
ORD-103332,########,CUST-3501,Returning,Southwest,NM,Standing Desk,Home & Office,1,318.36,0,Online,PayPal,Standard,Yes,4
ORD-101384,########,CUST-4023,Returning,midwest,MI,Fitness Tracker,Fitness,5,$79.14,0,Online,Bank Transfer,Express,No,1
ORD-100141,########,CUST-5300,Returning,Northeast,MA,T-Shirt,Clothing,1,25.69,0.1,Retail Store,Bank Transfer,Standard,No,5
ORD-112147,9/5/2025,CUST-4671,Returning,Midwest,MO,Jacket,Clothing,1,119.22,0,Retail Store,Credit Card,Express,No,5
ORD-110589,2/2/2025,CUST-1459,Returning,Southeast,TN,Bluetooth Speaker,Electronics,2,69.45,0.05,Online,Apple Pay,Express,No,3
ORD-111751,########,CUST-5200,New,Southeast,FL,Jacket,Clothing,1,121.39,0.1,Online,Bank Transfer,2-Day,No,5
ORD-102442,########,CUST-3166,Returning,Midwest,MN,Wireless Headphones,Electronics,1,95.76,0.1,Online,Apple Pay,2-Day,No,4
ORD-110797,########,CUST-5992,New,West,WA,Running Shoes,Clothing,2,86.98,0,Online,Bank Transfer,2-Day,No,4
ORD-108723,########,CUST-3789,Returning,Midwest,MO,Smart Watch,Electronics,4,140.33,0.05,Marketplace,PayPal,2-Day,No,4
ORD-105644,########,CUST-5046,New,West,AZ,Smart Watch,electronics,2,141.64,0.1,Online,Bank Transfer,Express,No,5
ORD-102920,########,CUST-5611,New,Midwest,OH,Resistance Bands,Fitness,2,23.45,0,Online,Debit Card,Standard,No,2
ORD-109416,########,CUST-1904,Returning,Northeast,MA,Wireless Headphones,Electronics,1,91.05,0,Corporate,Credit Card,Standard,No,5
ORD-107417,1/9/2026,CUST-3542,Returning,Midwest,MO,Dumbbell Set,Fitness,4,137.5,0.1,Online,Bank Transfer,2-Day,No,3
ORD-109113,########,CUST-6766,Returning,Midwest,OH,Wireless Mouse,Electronics,2,32.76,0.05,Retail Store,Debit Card,Standard,No,3
ORD-106073,########,CUST-5091,Returning,Southeast,TN,Wireless Mouse,Electronics,4,32.8,0,Marketplace,Bank Transfer,Next Day,No,3
ORD-100551,########,CUST-5265,New,Midwest,OH,Office Chair,Home & Office,1,196.45,0,Marketplace,Debit Card,Express,No,3
ORD-106105,########,CUST-1929,Returning,West,WA,Wireless Mouse,Electronics,3,33.53,0.05,Online,Debit Card,Standard,No,4
ORD-106156,########,CUST-3664,Returning,Southeast,FL,Mechanical Keyboard,ELECTRONICS,1,96.09,0,Retail Store,PayPal,Standard,No,
ORD-103918,5/9/2026,CUST-2955,Returning,Southeast,TN,Jeans,Clothing,2,66.48,0,Retail Store,Apple Pay,Standard,No,4
ORD-109200,4/9/2026,CUST-5583,VIP,West,WA,USB-C Hub,Electronics,1,41.39,0,Retail Store,Apple Pay,Standard,No,5
ORD-110868,########,CUST-2186,VIP,Northeast,NY,Dumbbell Set,Fitness,3,126.83,0,Retail Store,Credit Card,2-Day,No,4
ORD-107365,########,CUST-2499,Returning,Southeast,GA,Desk Lamp,Home & Office,3,45.81,0,Retail Store,Debit Card,Standard,No,4
ORD-101386,########,CUST-3756,New,Southeast,VA,T-Shirt,Clothing,3,24.28,0.05,Marketplace,Bank Transfer,2-Day,No,3
ORD-105630,########,CUST-6766,Returning,West,OR,USB-C Hub,Electronics,1,$40.94,0,Corporate,PayPal,Next Day,No,4
ORD-105549,########,CUST-2601,Returning,Southeast,NC,Desk Organizer,Home & Office,4,25.27,0,Marketplace,PayPal,Standard,No,5
ORD-104465,3/4/2025,CUST-4069,Returning,Midwest,IL,T-Shirt,Clothing,3,26.6,0.05,Online,Credit Card,Standard,No,
ORD-100459,########,CUST-4976,Returning,midwest,MN,Standing Desk,Home & Office,2,342.07,0,Retail Store,Bank Transfer,Next Day,No,5
ORD-101485,########,CUST-3773,Returning,West,CA,Water Bottle,Fitness,4,19.2,0.05,Online,Bank Transfer,Next Day,No,4
ORD-105351,########,CUST-3680,Returning,Northeast,CT,Dumbbell Set,Fitness,4,128.14,0.05,Retail Store,Debit Card,Standard,No,5
ORD-109624,5/4/2026,CUST-3421,,Midwest,OH,Monitor Stand,Home & Office,1,56.94,0,Retail Store,Bank Transfer,Standard,No,5
ORD-110616,########,CUST-2326,New,West,NV,Office Chair,Home & Office,2,201.04,0.2,Online,Bank Transfer,Standard,No,1
ORD-103919,8/4/2025,CUST-1388,,Southeast,NC,Smart Watch,Electronics,2,143.84,0,Marketplace,Credit Card,Standard,Yes,2
ORD-110447,1/7/2025,CUST-6382,Returning,West,NV,Dumbbell Set,Fitness,2,128.07,0.05,Online,Apple Pay,Standard,Yes,4
ORD-112344,########,CUST-6207,Returning,Midwest,MO,Yoga Mat,FITNESS,1,34.13,0.05,Marketplace,Credit Card,2-Day,No,4
ORD-102671,2/9/2025,CUST-2221,New,Midwest,MO,Jacket,Clothing,1,113.72,0,Retail Store,Credit Card,Express,No,4
ORD-107133,########,CUST-2262,Returning,Southeast,VA,Wireless Headphones,Electronics,1,93.5,0.2,Online,Credit Card,Next Day,No,
ORD-107576,########,CUST-6645,Returning,West,CA,Wireless Headphones,Electronics,3,96.47,0.05,Marketplace,Bank Transfer,Standard,No,4
ORD-105915,########,CUST-3174,Returning,Northeast,NJ,Hoodie,Clothing,1,56.43,0,Online,PayPal,Next Day,No,4
ORD-104578,########,CUST-1274,Returning,West,AZ,Office Chair,Home & Office,1,181.21,0.15,Retail Store,Debit Card,Express,No,5
ORD-111088,########,CUST-1051,VIP,West,AZ,Mechanical Keyboard,Electronics,2,95.05,0.2,Retail Store,Apple Pay,Standard,No,5
ORD-102658,########,CUST-6069,New,Midwest,MN,Fitness Tracker,Fitness,3,85.26,0.1,Retail Store,Bank Transfer,Standard,No,4
ORD-105575,########,CUST-5223,Returning,Southeast,NC,USB-C Hub,Electronics,1,37.57,0.05,Retail Store,PayPal,Express,No,4
ORD-106455,########,CUST-4699,VIP,Northeast,NJ,Foam Roller,Fitness,2,29.71,0,Online,PayPal,2-Day,Yes,4
ORD-107368,########,CUST-3262,Returning,Midwest,MO,Bluetooth Speaker,Electronics,2,71.39,0,Retail Store,Bank Transfer,Express,No,4
ORD-105366,########,CUST-4832,New,West,WA,Foam Roller,Fitness,1,29.64,0.1,Retail Store,Debit Card,Standard,No,4
ORD-103191,########,CUST-2541,Returning,Northeast,CT,Monitor Stand,Home & Office,2,57.98,0.1,Retail Store,PayPal,Express,No,4
ORD-108032,########,CUST-6539,Returning,Midwest,IL,Wireless Mouse,Electronics,5,34.36,0.15,Online,Credit Card,Standard,No,4
ORD-101067,########,CUST-1456,Returning,Northeast,MA,Bluetooth Speaker,Electronics,1,67.48,0,Retail Store,Credit Card,Standard,No,5
ORD-101019,7/2/2025,CUST-1796,Returning,Midwest,MO,Running Shoes,Clothing,1,83.43,0.1,Corporate,Debit Card,Standard,No,4
ORD-109750,7/7/2025,CUST-3301,Returning,Northeast,NJ,Mechanical Keyboard,Electronics,2,95.02,0.05,Retail Store,PayPal,2-Day,No,4
ORD-109591,########,CUST-6772,New,West,AZ,Office Chair,Home & Office,1,196.78,0.05,Marketplace,Bank Transfer,Standard,No,5
ORD-107066,########,CUST-3538,Returning,West,WA,Bluetooth Speaker,Electronics,1,72.81,0,Online,PayPal,Express,No,4
ORD-109546,########,CUST-2186,New,Southwest,NM,Fitness Tracker,Fitness,3,79.42,0.15,Online,Credit Card,Express,No,4
ORD-111782,########,CUST-5653,New,Midwest,OH,Yoga Mat,Fitness,1,37.5,0.1,Online,Apple Pay,Standard,No,4
ORD-111921,########,CUST-3260,returning,Southeast,VA,Monitor Stand,Home & Office,1,57.15,0,Corporate,Bank Transfer,Next Day,No,4
ORD-111874,4/8/2026,CUST-5707,returning,Midwest,IL,Jacket,Clothing,1,129.55,0.1,Corporate,Bank Transfer,Express,No,3
ORD-111325,########,CUST-4129,New,Northeast,CT,T-Shirt,Clothing,2,24.24,0.2,Retail Store,Bank Transfer,Express,No,3
ORD-102911,########,CUST-6600,New,Southwest,NM,Running Shoes,Clothing,3,81.92,0.1,Online,Credit Card,Express,No,4
ORD-103553,########,CUST-5296,Returning,Southeast,VA,T-Shirt,Clothing,5,24.68,0,Online,Apple Pay,Standard,No,
ORD-105008,6/8/2026,CUST-4959,VIP,Southwest,NM,Notebook Set,Home & Office,1,17.58,0.15,Online,Bank Transfer,Standard,No,4
ORD-103859,########,CUST-6637,New,Midwest,MO,Foam Roller,Fitness,1,27.01,0.05,Online,Bank Transfer,Express,No,4
ORD-109237,########,CUST-1235,Returning,Southwest,TX,Wireless Headphones,Electronics,1,90.8,0.05,Marketplace,Debit Card,Standard,No,1
ORD-106590,########,CUST-3957,Returning,Southwest,OK,Jeans,Clothing,2,66.72,0,Retail Store,Debit Card,Next Day,No,4
ORD-102016,########,CUST-5703,New,West,OR,Yoga Mat,Fitness,2,35.87,0,Retail Store,Debit Card,Express,Yes,1
ORD-101779,9/3/2025,CUST-2203,Returning,Northeast,CT,Jeans,Clothing,2,66.96,0.1,Retail Store,PayPal,Standard,No,
ORD-104735,########,CUST-6565,New,Southeast,NC,Backpack,Clothing,5,53.76,0,Online,Apple Pay,Standard,No,5
ORD-107064,########,CUST-5010,Returning,Southeast,NC,Hoodie,Clothing,1,58.51,0,Marketplace,Credit Card,Standard,No,5
ORD-101207,########,CUST-2596,New,West,OR,Resistance Bands,Fitness,4,22.88,0.05,Online,Apple Pay,,No,
ORD-102639,4/1/2025,CUST-1439,Returning,Southwest,TX,Backpack,Clothing,3,48,0,Retail Store,Debit Card,2-Day,No,2
ORD-111891,8/7/2025,CUST-5535,New,Southwest,TX,Notebook Set,Home & Office,3,17.91,0,Marketplace,Credit Card,Express,No,5
ORD-103637,4/4/2026,CUST-6044,VIP,Northeast,PA,Foam Roller,Fitness,2,25.93,0.05,Corporate,Credit Card,Express,No,4
ORD-103137,########,CUST-1237,New,Southwest,NM,Mechanical Keyboard,Electronics,2,100.69,0,Online,Apple Pay,Express,No,3
ORD-102723,########,CUST-1520,Returning,MIDWEST,IL,Desk Lamp,Home & Office,1,41.77,0.1,Online,PayPal,Express,No,5
ORD-111348,########,CUST-2669,Returning,Midwest,MO,Water Bottle,Fitness,1,19.08,0,Online,Apple Pay,Standard,No,5
ORD-102366,5/7/2025,CUST-2681,New,Southeast,VA,Yoga Mat,Fitness,1,37.52,0.1,Online,Bank Transfer,2-Day,Yes,
ORD-106833,########,CUST-2534,Returning,Southwest,OK,Resistance Bands,Fitness,1,22.55,0,Retail Store,Bank Transfer,Standard,No,1
ORD-108149,########,CUST-3629,Returning,West,CA,Office Chair,Home & Office,1,186.4,0,Retail Store,Bank Transfer,Standard,No,4
ORD-109266,########,CUST-3232,Returning,Northeast,CT,Water Bottle,Fitness,3,18.45,0.1,Marketplace,Debit Card,2-Day,Yes,3
ORD-107119,########,CUST-4698,Returning,Midwest,MN,Wireless Headphones,Electronics,1,95.12,0.1,Corporate,Credit Card,2-Day,No,4
ORD-104847,########,CUST-6402,Returning,Midwest,IL,Wireless Mouse,Electronics,2,36.07,0,Marketplace,Bank Transfer,Next Day,No,4
ORD-111742,########,CUST-3294,Returning,Southeast,NC,Office Chair,Home & Office,4,186.42,0,Corporate,Bank Transfer,Next Day,No,5
ORD-104276,########,CUST-3825,Returning,Midwest,OH,Jacket,Clothing,1,120.07,0,Online,Bank Transfer,Standard,No,5
ORD-108619,########,CUST-4030,New,Northeast,CT,Desk Organizer,Home & Office,5,25.06,0,Marketplace,Apple Pay,Standard,No,3
ORD-106954,1/7/2025,CUST-4169,Returning,Southeast,VA,Smart Watch,Electronics,3,160.29,0,Corporate,Bank Transfer,Standard,No,5
ORD-102942,########,CUST-2211,Returning,Northeast,MA,Running Shoes,Clothing,2,81.07,0,Marketplace,PayPal,Standard,No,3
ORD-103472,########,CUST-2416,Returning,West,AZ,Wireless Mouse,Electronics,1,37.71,0,Retail Store,Apple Pay,Standard,No,5
ORD-104302,########,CUST-2992,Returning,Northeast,MA,Jacket,Clothing,1,124.95,0,Online,Apple Pay,2-Day,Yes,5
ORD-108670,########,CUST-4769,New,West,WA,Desk Lamp,Home & Office,4,43.48,0,Online,Bank Transfer,Standard,No,5
ORD-107601,9/1/2025,CUST-2808,Returning,Southeast,NC,Wireless Mouse,Electronics,1,36.77,0.15,Online,Debit Card,Standard,No,5
ORD-100698,4/6/2025,CUST-4336,New,Northeast,MA,Water Bottle,Fitness,4,18.7,0,Online,Credit Card,Express,No,5
ORD-104313,########,CUST-3928,VIP,Midwest,IL,Standing Desk,Home & Office,1,348.54,0.1,Online,Bank Transfer,Standard,No,3
ORD-100932,########,CUST-2765,New,West,AZ,Bluetooth Speaker,ELECTRONICS,2,65.58,0,Online,Debit Card,Standard,No,
ORD-102373,########,CUST-4553,New,West,AZ,Monitor Stand,Home & Office,3,58.15,0.05,Online,Bank Transfer,Standard,No,5
ORD-101652,########,CUST-1475,Returning,Northeast,MA,Fitness Tracker,Fitness,3,84.86,0,Online,Credit Card,Standard,No,4
ORD-105293,2/4/2025,CUST-1260,Returning,Midwest,MI,Wireless Mouse,Electronics,1,35.75,0.05,Marketplace,PayPal,Express,No,
ORD-109616,1/6/2025,CUST-5031,New,Midwest,OH,Smart Watch,Electronics,1,149.61,0.15,Online,Bank Transfer,Standard,No,5
ORD-105917,########,CUST-4520,Returning,Northeast,CT,Notebook Set,Home & Office,3,20.51,0.1,Online,Bank Transfer,2-Day,No,3
ORD-105374,########,CUST-1695,VIP,West,AZ,Bluetooth Speaker,Electronics,1,70.41,0.1,Online,Credit Card,Standard,No,
ORD-109592,2/2/2025,CUST-3530,Returning,Southeast,VA,Wireless Mouse,Electronics,1,34.44,0,Retail Store,Debit Card,Standard,No,3
ORD-102056,########,CUST-3429,VIP,Midwest,MN,Water Bottle,Fitness,2,20.92,0,Marketplace,PayPal,Standard,No,5
ORD-107779,########,CUST-1895,NEW,Southeast,GA,Foam Roller,Fitness,1,27.13,0.1,Online,Credit Card,Standard,No,5
ORD-109941,########,CUST-3112,New,Midwest,IL,Fitness Tracker,fitness,1,79.04,0,Retail Store,Bank Transfer,Express,No,3
ORD-111179,7/4/2026,CUST-3129,Returning,West,NV,Notebook Set,Home & Office,1,18.11,0.05,Retail Store,Apple Pay,2-Day,No,4
ORD-101639,4/4/2025,CUST-2872,New,Midwest,MN,Wireless Mouse,Electronics,1,32.83,0,Online,Debit Card,2-Day,No,3
ORD-103072,########,CUST-5054,Returning,Midwest,MO,Bluetooth Speaker,Electronics,5,66.03,0.05,Marketplace,PayPal,Next Day,No,2
ORD-100016,########,CUST-5411,Returning,West,NV,Smart Watch,Electronics,4,150.16,0,Retail Store,Bank Transfer,Standard,No,5
ORD-104571,########,CUST-5529,Returning,Southwest,OK,Smart Watch,Electronics,2,159.91,0.2,Online,PayPal,Standard,No,4
ORD-107363,########,CUST-3166,New,West,OR,Backpack,Clothing,2,50.96,0,Corporate,Apple Pay,2-Day,Yes,5
ORD-102589,########,CUST-4642,New,Midwest,MO,Notebook Set,Home & Office,1,20.29,0,Retail Store,Apple Pay,Standard,No,
ORD-106120,########,CUST-4661,Returning,Midwest,MN,Desk Organizer,Home & Office,1,25.67,0.05,Online,PayPal,Express,No,5
ORD-105977,########,CUST-1210,New,Southeast,GA,Jeans,Clothing,1,64.78,0,Online,PayPal,2-Day,No,4
ORD-100117,########,CUST-5338,Returning,West,WA,Backpack,Clothing,1,52.76,0,Marketplace,Debit Card,Standard,No,5
ORD-111735,########,CUST-6024,New,Southeast,VA,Fitness Tracker,Fitness,2,81.66,0.1,Online,Debit Card,2-Day,No,3
ORD-107529,########,CUST-1626,Returning,Southeast,VA,Jacket,Clothing,2,117.42,0.05,Retail Store,PayPal,Standard,No,5
ORD-109809,########,CUST-1632,New,Southeast,VA,Yoga Mat,Fitness,1,33.88,0.2,Retail Store,Debit Card,Standard,No,4
ORD-109596,########,CUST-1217,Returning,West,CA,Running Shoes,Clothing,1,84.42,0.2,Retail Store,Bank Transfer,Standard,No,3
ORD-100306,########,CUST-2223,Returning,West,WA,Backpack,Clothing,1,52.76,0.2,Online,Apple Pay,Standard,No,3
ORD-109557,4/6/2026,CUST-4110,Returning,Southeast,NC,Running Shoes,Clothing,1,80.62,0.1,Retail Store,Credit Card,Express,No,4
ORD-100206,########,CUST-1300,Returning,West,CA,USB-C Hub,Electronics,3,$41.56,0.1,Retail Store,Debit Card,Standard,No,4
ORD-101342,7/1/2026,CUST-6592,Returning,Midwest,MO,Water Bottle,Fitness,4,19.37,0.1,Online,Debit Card,Standard,No,4
ORD-103174,,CUST-6447,Returning,Southwest,TX,Bluetooth Speaker,Electronics,4,71.1,0.1,Online,Bank Transfer,Standard,No,5
ORD-108805,########,CUST-3644,NEW,Southeast,FL,Smart Watch,Electronics,2,152.34,0,Online,Apple Pay,Express,No,4
ORD-103158,########,CUST-1707,Returning,West,NV,Wireless Headphones,Electronics,2,85.84,0.1,Online,Debit Card,2-Day,No,3
ORD-105152,########,CUST-4933,Returning,Midwest,IL,Monitor Stand,Home & Office,4,58.28,0,Online,PayPal,2-Day,No,5
ORD-102863,########,CUST-3462,Returning,West,AZ,Wireless Headphones,Electronics,4,96.09,0,Online,Bank Transfer,Express,No,5
ORD-100711,########,CUST-5278,Returning,Northeast,PA,USB-C Hub,Electronics,1,39.33,0.05,Online,Bank Transfer,Standard,No,4
ORD-105114,########,CUST-1664,New,Southeast,VA,Desk Lamp,Home & Office,1,43.09,0,Retail Store,Apple Pay,Standard,No,
ORD-102242,7/6/2025,CUST-1046,VIP,Southeast,NC,Desk Organizer,Home & Office,2,23.8,0,Marketplace,Debit Card,2-Day,No,2
ORD-106674,########,CUST-3044,Returning,Northeast,CT,Wireless Mouse,Electronics,1,34.02,0.05,Online,Apple Pay,Standard,No,4
ORD-108240,########,CUST-5342,New,West,WA,Desk Lamp,Home & Office,1,45.78,0.05,Online,Bank Transfer,Express,No,5
ORD-109391,########,CUST-6360,Returning,Southwest,OK,Wireless Headphones,Electronics,3,85.12,0,Retail Store,Apple Pay,Standard,No,5
ORD-104458,########,CUST-3580,New,West,NV,Foam Roller,Fitness,1,27.29,0.1,Corporate,Bank Transfer,Standard,No,4
ORD-110862,########,CUST-2590,VIP,SOUTHWEST,OK,Jeans,Clothing,2,62.93,0.1,Retail Store,Bank Transfer,2-Day,No,3
ORD-102384,########,CUST-6573,VIP,West,OR,Smart Watch,Electronics,2,158.71,0,Marketplace,Credit Card,Next Day,No,1
ORD-103206,########,CUST-2404,New,West,NV,Standing Desk,HOME & OFFICE,3,309.49,0.15,Retail Store,Credit Card,Express,No,2
ORD-109693,########,CUST-5033,Returning,West,NV,Jacket,Clothing,4,129.26,0.15,Online,Debit Card,Standard,No,4
ORD-101393,1/9/2026,CUST-3551,VIP,SOUTHEAST,TN,Bluetooth Speaker,Electronics,1,67.54,0.05,Online,PayPal,Standard,No,5
ORD-111007,########,CUST-1249,Returning,Northeast,PA,Desk Lamp,Home & Office,1,48.04,0.05,Online,Debit Card,Standard,No,4
ORD-105269,########,CUST-4440,VIP,Northeast,CT,Running Shoes,Clothing,3,78.53,0,Online,Debit Card,Express,No,5
ORD-103749,########,CUST-6269,Returning,West,OR,Desk Lamp,Home & Office,1,45.63,0.15,Online,PayPal,Express,No,2
ORD-111247,########,CUST-2422,New,Southwest,OK,Bluetooth Speaker,Electronics,1,68.98,0.1,Retail Store,PayPal,2-Day,No,5
ORD-111269,########,CUST-1462,Returning,Southeast,VA,Fitness Tracker,Fitness,1,$80.62,0.15,Online,Credit Card,Standard,No,5
ORD-107905,7/6/2026,CUST-6543,New,Midwest,OH,Fitness Tracker,Fitness,1,76.68,0,Retail Store,Apple Pay,Next Day,No,5
ORD-101905,########,CUST-3752,Returning,Midwest,OH,Monitor Stand,Home & Office,3,62.96,0,Retail Store,Credit Card,Standard,Yes,5
ORD-107168,########,CUST-1271,Returning,Midwest,MI,Hoodie,CLOTHING,1,55.75,0,Corporate,Credit Card,Standard,No,2
ORD-108352,########,CUST-2341,Returning,Midwest,MN,Dumbbell Set,Fitness,1,121.51,0.05,Retail Store,Bank Transfer,Express,No,3
ORD-103194,########,CUST-3201,Returning,Southeast,NC,USB-C Hub,Electronics,2,41.2,0,Online,Apple Pay,Standard,No,5
ORD-102440,########,CUST-4341,Returning,Southeast,GA,Wireless Headphones,Electronics,1,90.04,0.2,Online,Credit Card,Standard,No,
ORD-104577,5/5/2025,CUST-4068,New,Midwest,IL,Water Bottle,Fitness,2,$21.09,0.2,Marketplace,Credit Card,Next Day,No,3
ORD-103236,7/7/2025,CUST-1678,New,Southeast,VA,Standing Desk,Home & Office,1,317.73,0.1,Corporate,Bank Transfer,Express,Yes,5
ORD-102409,########,CUST-5028,New,Southeast,NC,Yoga Mat,Fitness,3,36.65,0.05,Online,Apple Pay,Standard,No,2
ORD-105067,8/2/2025,CUST-1847,New,West,WA,Yoga Mat,Fitness,3,32.91,0.1,Marketplace,Apple Pay,2-Day,No,4
ORD-103468,1/7/2026,CUST-2249,New,Midwest,MO,Monitor Stand,Home & Office,2,$59.74,0,Retail Store,Apple Pay,Standard,Yes,4
ORD-101430,########,CUST-2874,VIP,West,NV,Bluetooth Speaker,Electronics,1,65.2,0.05,Online,Bank Transfer,Next Day,No,4
ORD-109685,7/8/2025,CUST-4378,New,Midwest,IL,Jacket,Clothing,1,118.35,0,Online,PayPal,Express,No,2
ORD-106165,########,CUST-2741,VIP,West,NV,Monitor Stand,Home & Office,4,56.19,0,Retail Store,Debit Card,Next Day,No,4
ORD-109520,########,CUST-2982,VIP,Midwest,MO,Jacket,Clothing,4,114.41,0,Online,Bank Transfer,Standard,No,5
ORD-102703,########,CUST-1428,New,Southwest,TX,T-Shirt,Clothing,5,26.78,0,Online,Apple Pay,Standard,No,2
ORD-100865,########,CUST-3621,Returning,West,NV,Wireless Mouse,Electronics,2,34.62,0,Retail Store,Bank Transfer,Standard,No,3
ORD-104797,########,CUST-1084,Returning,West,CA,Fitness Tracker,Fitness,4,77.94,0.15,Retail Store,Bank Transfer,2-Day,No,4
ORD-100422,3/5/2026,CUST-6170,Returning,Southeast,GA,Foam Roller,Fitness,1,27.35,0,Online,PayPal,Standard,No,3
ORD-109493,########,CUST-3017,Returning,West,WA,Standing Desk,Home & Office,1,304.69,0.15,Online,Apple Pay,Standard,No,
ORD-111648,9/6/2025,CUST-6116,New,Northeast,PA,Wireless Mouse,Electronics,2,34.95,0.05,Retail Store,Bank Transfer,Standard,No,5
ORD-100026,########,CUST-5509,New,Southwest,NM,Backpack,Clothing,1,51.79,0.05,Online,Credit Card,2-Day,No,5
ORD-106318,########,CUST-2038,Returning,West,NV,Standing Desk,Home & Office,1,328.26,0.1,Online,Bank Transfer,2-Day,No,4
ORD-104788,########,CUST-2241,New,West,OR,Water Bottle,FITNESS,2,20.29,0.1,Retail Store,PayPal,Express,No,4
ORD-103015,########,CUST-5050,Returning,Midwest,OH,Wireless Mouse,Electronics,3,34.1,0,Online,PayPal,Standard,No,5
ORD-110700,########,CUST-1324,VIP,West,OR,Mechanical Keyboard,Electronics,2,$100.87,0.05,Retail Store,Credit Card,Standard,No,3
ORD-102744,########,CUST-3133,Returning,Midwest,MI,Hoodie,Clothing,2,53.34,0.05,Online,Bank Transfer,2-Day,No,4
ORD-105520,########,CUST-3444,New,West,CA,Hoodie,Clothing,3,57.06,0,Online,Credit Card,Standard,No,5
ORD-112311,########,CUST-1408,VIP,Southwest,NM,Jeans,Clothing,1,64.17,0,Marketplace,Debit Card,Standard,No,3
